latitude,longitude,updated_type,updated_subtype,alert count
41.97,-87.83,Hazard,Unclassified,77
41.97,-87.83,Hazard,Weather,1
41.97,-87.83,Jam,Heavy Traffic,5
41.97,-87.83,Jam,Stand Still Traffic,17
41.97,-87.83,Jam,Unclassified,6
41.97,-87.82,Accident,Minor,1
41.97,-87.82,Hazard,On Road,40
41.97,-87.82,Hazard,Unclassified,19
41.97,-87.82,Hazard,Weather,1
41.97,-87.82,Jam,Heavy Traffic,4
41.97,-87.82,Jam,Stand Still Traffic,10
41.97,-87.82,Jam,Unclassified,12
41.97,-87.81,Accident,Minor,2
41.97,-87.81,Accident,Unclassified,12
41.97,-87.81,Hazard,On Road,222
41.97,-87.81,Hazard,On Shoulder,7
41.97,-87.81,Hazard,Unclassified,124
41.97,-87.81,Hazard,Weather,2
41.97,-87.81,Jam,Heavy Traffic,106
41.97,-87.81,Jam,Moderate Traffic,5
41.97,-87.81,Jam,Stand Still Traffic,95
41.97,-87.81,Jam,Unclassified,51
41.97,-87.81,Road Closed,Unclassified,1
41.97,-87.8,Accident,Major,1
41.97,-87.8,Accident,Minor,1
41.97,-87.8,Accident,Unclassified,4
41.97,-87.8,Hazard,On Road,48
41.97,-87.8,Hazard,On Shoulder,1
41.97,-87.8,Hazard,Unclassified,2
41.97,-87.8,Hazard,Weather,1
41.97,-87.8,Jam,Heavy Traffic,123
41.97,-87.8,Jam,Moderate Traffic,3
41.97,-87.8,Jam,Stand Still Traffic,89
41.97,-87.8,Jam,Unclassified,48
41.97,-87.8,Road Closed,Unclassified,5
41.97,-87.79,Accident,Major,2
41.97,-87.79,Accident,Unclassified,24
41.97,-87.79,Hazard,On Road,213
41.97,-87.79,Hazard,On Shoulder,15
41.97,-87.79,Hazard,Unclassified,4
41.97,-87.79,Hazard,Weather,5
41.97,-87.79,Jam,Heavy Traffic,179
41.97,-87.79,Jam,Moderate Traffic,4
41.97,-87.79,Jam,Stand Still Traffic,171
41.97,-87.79,Jam,Unclassified,72
41.97,-87.78,Accident,Major,43
41.97,-87.78,Accident,Minor,12
41.97,-87.78,Accident,Unclassified,204
41.97,-87.78,Hazard,On Road,567
41.97,-87.78,Hazard,On Shoulder,1847
41.97,-87.78,Hazard,Unclassified,9
41.97,-87.78,Hazard,Weather,19
41.97,-87.78,Jam,Heavy Traffic,2425
41.97,-87.78,Jam,Moderate Traffic,48
41.97,-87.78,Jam,Stand Still Traffic,1918
41.97,-87.78,Jam,Unclassified,580
41.97,-87.78,Road Closed,Unclassified,4
41.97,-87.77,Accident,Major,59
41.97,-87.77,Accident,Minor,27
41.97,-87.77,Accident,Unclassified,173
41.97,-87.77,Hazard,On Road,593
41.97,-87.77,Hazard,On Shoulder,1128
41.97,-87.77,Hazard,Unclassified,11
41.97,-87.77,Hazard,Weather,18
41.97,-87.77,Jam,Heavy Traffic,2900
41.97,-87.77,Jam,Moderate Traffic,31
41.97,-87.77,Jam,Stand Still Traffic,2262
41.97,-87.77,Jam,Unclassified,593
41.97,-87.77,Road Closed,Unclassified,8
41.97,-87.76,Accident,Major,5
41.97,-87.76,Accident,Minor,2
41.97,-87.76,Accident,Unclassified,24
41.97,-87.76,Hazard,On Road,226
41.97,-87.76,Hazard,On Shoulder,110
41.97,-87.76,Hazard,Unclassified,4
41.97,-87.76,Hazard,Weather,10
41.97,-87.76,Jam,Heavy Traffic,683
41.97,-87.76,Jam,Moderate Traffic,14
41.97,-87.76,Jam,Stand Still Traffic,780
41.97,-87.76,Jam,Unclassified,225
41.97,-87.76,Road Closed,Unclassified,14
41.97,-87.75,Accident,Major,53
41.97,-87.75,Accident,Minor,15
41.97,-87.75,Accident,Unclassified,206
41.97,-87.75,Hazard,On Road,813
41.97,-87.75,Hazard,On Shoulder,1916
41.97,-87.75,Hazard,Unclassified,11
41.97,-87.75,Hazard,Weather,27
41.97,-87.75,Jam,Heavy Traffic,1816
41.97,-87.75,Jam,Moderate Traffic,54
41.97,-87.75,Jam,Stand Still Traffic,1715
41.97,-87.75,Jam,Unclassified,489
41.97,-87.75,Road Closed,Event,11
41.97,-87.75,Road Closed,Unclassified,11
41.97,-87.74,Accident,Major,2
41.97,-87.74,Accident,Minor,1
41.97,-87.74,Accident,Unclassified,13
41.97,-87.74,Hazard,On Road,216
41.97,-87.74,Hazard,On Shoulder,33
41.97,-87.74,Hazard,Weather,4
41.97,-87.74,Jam,Heavy Traffic,123
41.97,-87.74,Jam,Moderate Traffic,8
41.97,-87.74,Jam,Stand Still Traffic,68
41.97,-87.74,Jam,Unclassified,43
41.97,-87.74,Road Closed,Construction,3
41.97,-87.74,Road Closed,Unclassified,39
41.97,-87.73,Accident,Major,1
41.97,-87.73,Accident,Minor,3
41.97,-87.73,Accident,Unclassified,16
41.97,-87.73,Hazard,On Road,194
41.97,-87.73,Hazard,On Shoulder,46
41.97,-87.73,Hazard,Unclassified,1
41.97,-87.73,Hazard,Weather,4
41.97,-87.73,Jam,Heavy Traffic,191
41.97,-87.73,Jam,Moderate Traffic,12
41.97,-87.73,Jam,Stand Still Traffic,131
41.97,-87.73,Jam,Unclassified,65
41.97,-87.73,Road Closed,Construction,2
41.97,-87.73,Road Closed,Event,3
41.97,-87.73,Road Closed,Hazard,1
41.97,-87.73,Road Closed,Unclassified,143
41.97,-87.72,Accident,Major,1
41.97,-87.72,Accident,Minor,1
41.97,-87.72,Accident,Unclassified,14
41.97,-87.72,Hazard,On Road,426
41.97,-87.72,Hazard,On Shoulder,37
41.97,-87.72,Hazard,Weather,5
41.97,-87.72,Jam,Heavy Traffic,557
41.97,-87.72,Jam,Moderate Traffic,16
41.97,-87.72,Jam,Stand Still Traffic,536
41.97,-87.72,Jam,Unclassified,172
41.97,-87.72,Road Closed,Unclassified,12
41.97,-87.71,Accident,Major,1
41.97,-87.71,Accident,Unclassified,18
41.97,-87.71,Hazard,On Road,120
41.97,-87.71,Hazard,On Shoulder,37
41.97,-87.71,Hazard,Unclassified,1
41.97,-87.71,Hazard,Weather,5
41.97,-87.71,Jam,Heavy Traffic,419
41.97,-87.71,Jam,Moderate Traffic,13
41.97,-87.71,Jam,Stand Still Traffic,298
41.97,-87.71,Jam,Unclassified,100
41.97,-87.71,Road Closed,Unclassified,9
41.97,-87.7,Accident,Major,4
41.97,-87.7,Accident,Unclassified,20
41.97,-87.7,Hazard,On Road,678
41.97,-87.7,Hazard,On Shoulder,39
41.97,-87.7,Hazard,Weather,8
41.97,-87.7,Jam,Heavy Traffic,388
41.97,-87.7,Jam,Moderate Traffic,24
41.97,-87.7,Jam,Stand Still Traffic,276
41.97,-87.7,Jam,Unclassified,137
41.97,-87.7,Road Closed,Unclassified,39
41.97,-87.69,Accident,Major,5
41.97,-87.69,Accident,Minor,2
41.97,-87.69,Accident,Unclassified,29
41.97,-87.69,Hazard,On Road,209
41.97,-87.69,Hazard,On Shoulder,26
41.97,-87.69,Hazard,Unclassified,3
41.97,-87.69,Hazard,Weather,15
41.97,-87.69,Jam,Heavy Traffic,521
41.97,-87.69,Jam,Moderate Traffic,23
41.97,-87.69,Jam,Stand Still Traffic,359
41.97,-87.69,Jam,Unclassified,158
41.97,-87.69,Road Closed,Unclassified,5
41.97,-87.68,Accident,Major,1
41.97,-87.68,Accident,Minor,1
41.97,-87.68,Accident,Unclassified,14
41.97,-87.68,Hazard,On Road,298
41.97,-87.68,Hazard,On Shoulder,23
41.97,-87.68,Hazard,Weather,12
41.97,-87.68,Jam,Heavy Traffic,155
41.97,-87.68,Jam,Moderate Traffic,7
41.97,-87.68,Jam,Stand Still Traffic,129
41.97,-87.68,Jam,Unclassified,68
41.97,-87.68,Road Closed,Unclassified,31
41.97,-87.67,Accident,Major,2
41.97,-87.67,Accident,Minor,1
41.97,-87.67,Accident,Unclassified,39
41.97,-87.67,Hazard,On Road,316
41.97,-87.67,Hazard,On Shoulder,25
41.97,-87.67,Hazard,Unclassified,1
41.97,-87.67,Hazard,Weather,12
41.97,-87.67,Jam,Heavy Traffic,348
41.97,-87.67,Jam,Moderate Traffic,6
41.97,-87.67,Jam,Stand Still Traffic,223
41.97,-87.67,Jam,Unclassified,110
41.97,-87.67,Road Closed,Event,4
41.97,-87.67,Road Closed,Unclassified,40
41.97,-87.66,Accident,Major,3
41.97,-87.66,Accident,Minor,3
41.97,-87.66,Accident,Unclassified,35
41.97,-87.66,Hazard,On Road,468
41.97,-87.66,Hazard,On Shoulder,215
41.97,-87.66,Hazard,Unclassified,6
41.97,-87.66,Hazard,Weather,22
41.97,-87.66,Jam,Heavy Traffic,370
41.97,-87.66,Jam,Moderate Traffic,3
41.97,-87.66,Jam,Stand Still Traffic,369
41.97,-87.66,Jam,Unclassified,130
41.97,-87.66,Road Closed,Event,39
41.97,-87.66,Road Closed,Unclassified,103
41.97,-87.65,Accident,Major,1
41.97,-87.65,Accident,Minor,3
41.97,-87.65,Accident,Unclassified,22
41.97,-87.65,Hazard,On Road,214
41.97,-87.65,Hazard,On Shoulder,86
41.97,-87.65,Hazard,Unclassified,4
41.97,-87.65,Hazard,Weather,29
41.97,-87.65,Jam,Heavy Traffic,69
41.97,-87.65,Jam,Moderate Traffic,1
41.97,-87.65,Jam,Stand Still Traffic,88
41.97,-87.65,Jam,Unclassified,24
41.97,-87.65,Road Closed,Construction,1
41.97,-87.65,Road Closed,Event,23
41.97,-87.65,Road Closed,Unclassified,3
41.98,-87.94,Hazard,Unclassified,28
41.98,-87.92,Hazard,Unclassified,1
41.98,-87.91,Accident,Major,2
41.98,-87.91,Accident,Unclassified,2
41.98,-87.91,Hazard,On Road,37
41.98,-87.91,Hazard,On Shoulder,16
41.98,-87.91,Hazard,Unclassified,12
41.98,-87.91,Hazard,Weather,2
41.98,-87.91,Jam,Heavy Traffic,18
41.98,-87.91,Jam,Stand Still Traffic,29
41.98,-87.91,Jam,Unclassified,8
41.98,-87.91,Road Closed,Unclassified,3
41.98,-87.9,Accident,Minor,1
41.98,-87.9,Accident,Unclassified,11
41.98,-87.9,Hazard,On Road,53
41.98,-87.9,Hazard,On Shoulder,137
41.98,-87.9,Hazard,Unclassified,8
41.98,-87.9,Jam,Heavy Traffic,33
41.98,-87.9,Jam,Stand Still Traffic,39
41.98,-87.9,Jam,Unclassified,7
41.98,-87.9,Road Closed,Unclassified,2
41.98,-87.89,Accident,Major,2
41.98,-87.89,Accident,Minor,2
41.98,-87.89,Accident,Unclassified,18
41.98,-87.89,Hazard,On Road,65
41.98,-87.89,Hazard,On Shoulder,77
41.98,-87.89,Hazard,Unclassified,6
41.98,-87.89,Hazard,Weather,10
41.98,-87.89,Jam,Heavy Traffic,11
41.98,-87.89,Jam,Stand Still Traffic,14
41.98,-87.89,Jam,Unclassified,26
41.98,-87.88,Accident,Major,4
41.98,-87.88,Accident,Minor,1
41.98,-87.88,Accident,Unclassified,11
41.98,-87.88,Hazard,On Road,115
41.98,-87.88,Hazard,On Shoulder,433
41.98,-87.88,Hazard,Unclassified,23
41.98,-87.88,Hazard,Weather,5
41.98,-87.88,Jam,Heavy Traffic,31
41.98,-87.88,Jam,Moderate Traffic,1
41.98,-87.88,Jam,Stand Still Traffic,39
41.98,-87.88,Jam,Unclassified,11
41.98,-87.88,Road Closed,Event,2
41.98,-87.87,Hazard,On Road,9
41.98,-87.87,Hazard,Unclassified,2
41.98,-87.87,Hazard,Weather,2
41.98,-87.87,Jam,Unclassified,4
41.98,-87.86,Accident,Major,3
41.98,-87.86,Accident,Unclassified,2
41.98,-87.86,Hazard,On Road,15
41.98,-87.86,Hazard,On Shoulder,43
41.98,-87.86,Hazard,Unclassified,1
41.98,-87.86,Jam,Heavy Traffic,5
41.98,-87.86,Jam,Stand Still Traffic,8
41.98,-87.86,Jam,Unclassified,2
41.98,-87.85,Accident,Major,8
41.98,-87.85,Accident,Minor,3
41.98,-87.85,Accident,Unclassified,21
41.98,-87.85,Hazard,On Road,145
41.98,-87.85,Hazard,On Shoulder,411
41.98,-87.85,Hazard,Unclassified,21
41.98,-87.85,Hazard,Weather,7
41.98,-87.85,Jam,Heavy Traffic,216
41.98,-87.85,Jam,Moderate Traffic,7
41.98,-87.85,Jam,Stand Still Traffic,140
41.98,-87.85,Jam,Unclassified,58
41.98,-87.84,Accident,Major,12
41.98,-87.84,Accident,Minor,4
41.98,-87.84,Accident,Unclassified,58
41.98,-87.84,Hazard,On Road,465
41.98,-87.84,Hazard,On Shoulder,1217
41.98,-87.84,Hazard,Unclassified,48
41.98,-87.84,Hazard,Weather,15
41.98,-87.84,Jam,Heavy Traffic,562
41.98,-87.84,Jam,Moderate Traffic,16
41.98,-87.84,Jam,Stand Still Traffic,447
41.98,-87.84,Jam,Unclassified,142
41.98,-87.83,Accident,Major,24
41.98,-87.83,Accident,Minor,7
41.98,-87.83,Accident,Unclassified,69
41.98,-87.83,Hazard,On Road,300
41.98,-87.83,Hazard,On Shoulder,1045
41.98,-87.83,Hazard,Unclassified,65
41.98,-87.83,Hazard,Weather,5
41.98,-87.83,Jam,Heavy Traffic,813
41.98,-87.83,Jam,Moderate Traffic,20
41.98,-87.83,Jam,Stand Still Traffic,532
41.98,-87.83,Jam,Unclassified,184
41.98,-87.83,Road Closed,Event,2
41.98,-87.83,Road Closed,Unclassified,4
41.98,-87.82,Accident,Major,41
41.98,-87.82,Accident,Minor,10
41.98,-87.82,Accident,Unclassified,93
41.98,-87.82,Hazard,On Road,456
41.98,-87.82,Hazard,On Shoulder,865
41.98,-87.82,Hazard,Unclassified,223
41.98,-87.82,Hazard,Weather,14
41.98,-87.82,Jam,Heavy Traffic,1530
41.98,-87.82,Jam,Moderate Traffic,54
41.98,-87.82,Jam,Stand Still Traffic,856
41.98,-87.82,Jam,Unclassified,406
41.98,-87.82,Road Closed,Event,3
41.98,-87.82,Road Closed,Unclassified,1
41.98,-87.81,Accident,Major,29
41.98,-87.81,Accident,Minor,11
41.98,-87.81,Accident,Unclassified,121
41.98,-87.81,Hazard,On Road,517
41.98,-87.81,Hazard,On Shoulder,1126
41.98,-87.81,Hazard,Unclassified,142
41.98,-87.81,Hazard,Weather,19
41.98,-87.81,Jam,Heavy Traffic,936
41.98,-87.81,Jam,Moderate Traffic,44
41.98,-87.81,Jam,Stand Still Traffic,584
41.98,-87.81,Jam,Unclassified,318
41.98,-87.81,Road Closed,Event,1
41.98,-87.8,Accident,Major,67
41.98,-87.8,Accident,Minor,17
41.98,-87.8,Accident,Unclassified,182
41.98,-87.8,Hazard,On Road,275
41.98,-87.8,Hazard,On Shoulder,1421
41.98,-87.8,Hazard,Unclassified,7
41.98,-87.8,Hazard,Weather,13
41.98,-87.8,Jam,Heavy Traffic,1363
41.98,-87.8,Jam,Moderate Traffic,64
41.98,-87.8,Jam,Stand Still Traffic,815
41.98,-87.8,Jam,Unclassified,460
41.98,-87.8,Road Closed,Unclassified,1
41.98,-87.79,Accident,Major,51
41.98,-87.79,Accident,Minor,19
41.98,-87.79,Accident,Unclassified,186
41.98,-87.79,Hazard,On Road,590
41.98,-87.79,Hazard,On Shoulder,1420
41.98,-87.79,Hazard,Unclassified,5
41.98,-87.79,Hazard,Weather,22
41.98,-87.79,Jam,Heavy Traffic,2357
41.98,-87.79,Jam,Moderate Traffic,47
41.98,-87.79,Jam,Stand Still Traffic,1726
41.98,-87.79,Jam,Unclassified,626
41.98,-87.79,Road Closed,Unclassified,7
41.98,-87.78,Accident,Major,4
41.98,-87.78,Accident,Minor,1
41.98,-87.78,Accident,Unclassified,18
41.98,-87.78,Hazard,On Road,79
41.98,-87.78,Hazard,On Shoulder,67
41.98,-87.78,Hazard,Weather,3
41.98,-87.78,Jam,Heavy Traffic,116
41.98,-87.78,Jam,Moderate Traffic,4
41.98,-87.78,Jam,Stand Still Traffic,120
41.98,-87.78,Jam,Unclassified,51
41.98,-87.78,Road Closed,Unclassified,9
41.98,-87.77,Accident,Major,1
41.98,-87.77,Accident,Minor,1
41.98,-87.77,Accident,Unclassified,18
41.98,-87.77,Hazard,On Road,53
41.98,-87.77,Hazard,On Shoulder,7
41.98,-87.77,Hazard,Unclassified,1
41.98,-87.77,Jam,Heavy Traffic,307
41.98,-87.77,Jam,Moderate Traffic,3
41.98,-87.77,Jam,Stand Still Traffic,296
41.98,-87.77,Jam,Unclassified,83
41.98,-87.77,Road Closed,Unclassified,4
41.98,-87.76,Accident,Major,14
41.98,-87.76,Accident,Minor,7
41.98,-87.76,Accident,Unclassified,50
41.98,-87.76,Hazard,On Road,234
41.98,-87.76,Hazard,On Shoulder,782
41.98,-87.76,Hazard,Unclassified,3
41.98,-87.76,Hazard,Weather,8
41.98,-87.76,Jam,Heavy Traffic,626
41.98,-87.76,Jam,Moderate Traffic,14
41.98,-87.76,Jam,Stand Still Traffic,600
41.98,-87.76,Jam,Unclassified,163
41.98,-87.76,Road Closed,Event,1
41.98,-87.76,Road Closed,Unclassified,5
41.98,-87.75,Accident,Major,27
41.98,-87.75,Accident,Minor,11
41.98,-87.75,Accident,Unclassified,106
41.98,-87.75,Hazard,On Road,360
41.98,-87.75,Hazard,On Shoulder,784
41.98,-87.75,Hazard,Unclassified,6
41.98,-87.75,Hazard,Weather,6
41.98,-87.75,Jam,Heavy Traffic,869
41.98,-87.75,Jam,Moderate Traffic,28
41.98,-87.75,Jam,Stand Still Traffic,1009
41.98,-87.75,Jam,Unclassified,218
41.98,-87.75,Road Closed,Hazard,1
41.98,-87.75,Road Closed,Unclassified,4
41.98,-87.74,Accident,Major,1
41.98,-87.74,Accident,Unclassified,2
41.98,-87.74,Hazard,On Road,14
41.98,-87.74,Hazard,On Shoulder,6
41.98,-87.74,Hazard,Weather,2
41.98,-87.74,Jam,Heavy Traffic,9
41.98,-87.74,Jam,Stand Still Traffic,2
41.98,-87.74,Jam,Unclassified,11
41.98,-87.73,Accident,Major,1
41.98,-87.73,Accident,Minor,2
41.98,-87.73,Accident,Unclassified,7
41.98,-87.73,Hazard,On Road,23
41.98,-87.73,Hazard,On Shoulder,18
41.98,-87.73,Hazard,Unclassified,1
41.98,-87.73,Jam,Heavy Traffic,51
41.98,-87.73,Jam,Moderate Traffic,1
41.98,-87.73,Jam,Stand Still Traffic,21
41.98,-87.73,Jam,Unclassified,20
41.98,-87.73,Road Closed,Hazard,1
41.98,-87.72,Accident,Minor,1
41.98,-87.72,Accident,Unclassified,12
41.98,-87.72,Hazard,On Road,238
41.98,-87.72,Hazard,On Shoulder,6
41.98,-87.72,Hazard,Weather,8
41.98,-87.72,Jam,Heavy Traffic,69
41.98,-87.72,Jam,Moderate Traffic,2
41.98,-87.72,Jam,Stand Still Traffic,40
41.98,-87.72,Jam,Unclassified,35
41.98,-87.72,Road Closed,Construction,1
41.98,-87.72,Road Closed,Unclassified,5
41.98,-87.71,Accident,Major,2
41.98,-87.71,Accident,Unclassified,15
41.98,-87.71,Hazard,On Road,190
41.98,-87.71,Hazard,On Shoulder,12
41.98,-87.71,Hazard,Weather,2
41.98,-87.71,Jam,Heavy Traffic,146
41.98,-87.71,Jam,Moderate Traffic,6
41.98,-87.71,Jam,Stand Still Traffic,117
41.98,-87.71,Jam,Unclassified,56
41.98,-87.71,Road Closed,Construction,1
41.98,-87.71,Road Closed,Unclassified,5
41.98,-87.7,Accident,Major,2
41.98,-87.7,Accident,Minor,1
41.98,-87.7,Accident,Unclassified,16
41.98,-87.7,Hazard,On Road,279
41.98,-87.7,Hazard,On Shoulder,20
41.98,-87.7,Hazard,Weather,6
41.98,-87.7,Jam,Heavy Traffic,162
41.98,-87.7,Jam,Moderate Traffic,9
41.98,-87.7,Jam,Stand Still Traffic,128
41.98,-87.7,Jam,Unclassified,68
41.98,-87.7,Road Closed,Unclassified,6
41.98,-87.69,Accident,Major,2
41.98,-87.69,Accident,Unclassified,8
41.98,-87.69,Hazard,On Road,56
41.98,-87.69,Hazard,On Shoulder,7
41.98,-87.69,Hazard,Weather,1
41.98,-87.69,Jam,Heavy Traffic,30
41.98,-87.69,Jam,Moderate Traffic,6
41.98,-87.69,Jam,Stand Still Traffic,21
41.98,-87.69,Jam,Unclassified,14
41.98,-87.69,Road Closed,Unclassified,3
41.98,-87.68,Accident,Minor,1
41.98,-87.68,Accident,Unclassified,10
41.98,-87.68,Hazard,On Road,131
41.98,-87.68,Hazard,On Shoulder,5
41.98,-87.68,Hazard,Unclassified,11
41.98,-87.68,Hazard,Weather,4
41.98,-87.68,Jam,Heavy Traffic,48
41.98,-87.68,Jam,Moderate Traffic,2
41.98,-87.68,Jam,Stand Still Traffic,24
41.98,-87.68,Jam,Unclassified,32
41.98,-87.68,Road Closed,Construction,2
41.98,-87.68,Road Closed,Event,2
41.98,-87.68,Road Closed,Unclassified,4
41.98,-87.67,Accident,Major,4
41.98,-87.67,Accident,Minor,9
41.98,-87.67,Accident,Unclassified,75
41.98,-87.67,Hazard,On Road,666
41.98,-87.67,Hazard,On Shoulder,107
41.98,-87.67,Hazard,Unclassified,10
41.98,-87.67,Hazard,Weather,18
41.98,-87.67,Jam,Heavy Traffic,927
41.98,-87.67,Jam,Moderate Traffic,16
41.98,-87.67,Jam,Stand Still Traffic,1177
41.98,-87.67,Jam,Unclassified,256
41.98,-87.67,Road Closed,Construction,1
41.98,-87.67,Road Closed,Event,6
41.98,-87.67,Road Closed,Hazard,2
41.98,-87.67,Road Closed,Unclassified,132
41.98,-87.66,Accident,Major,8
41.98,-87.66,Accident,Minor,18
41.98,-87.66,Accident,Unclassified,115
41.98,-87.66,Hazard,On Road,1148
41.98,-87.66,Hazard,On Shoulder,629
41.98,-87.66,Hazard,Unclassified,10
41.98,-87.66,Hazard,Weather,61
41.98,-87.66,Jam,Heavy Traffic,1324
41.98,-87.66,Jam,Moderate Traffic,30
41.98,-87.66,Jam,Stand Still Traffic,1573
41.98,-87.66,Jam,Unclassified,341
41.98,-87.66,Road Closed,Construction,2
41.98,-87.66,Road Closed,Event,87
41.98,-87.66,Road Closed,Unclassified,107
41.99,-87.94,Hazard,Unclassified,3
41.99,-87.93,Hazard,On Road,2
41.99,-87.93,Hazard,Unclassified,1
41.99,-87.93,Hazard,Weather,1
41.99,-87.93,Jam,Stand Still Traffic,1
41.99,-87.93,Jam,Unclassified,1
41.99,-87.92,Hazard,On Road,1
41.99,-87.92,Hazard,Unclassified,2
41.99,-87.92,Hazard,Weather,1
41.99,-87.9,Hazard,Unclassified,3
41.99,-87.89,Accident,Major,4
41.99,-87.89,Accident,Unclassified,16
41.99,-87.89,Hazard,On Road,139
41.99,-87.89,Hazard,On Shoulder,234
41.99,-87.89,Hazard,Unclassified,18
41.99,-87.89,Hazard,Weather,8
41.99,-87.89,Jam,Heavy Traffic,3
41.99,-87.89,Jam,Moderate Traffic,1
41.99,-87.89,Jam,Stand Still Traffic,11
41.99,-87.89,Jam,Unclassified,28
41.99,-87.88,Hazard,On Road,8
41.99,-87.88,Hazard,On Shoulder,5
41.99,-87.88,Jam,Stand Still Traffic,1
41.99,-87.88,Jam,Unclassified,4
41.99,-87.83,Accident,Unclassified,2
41.99,-87.83,Hazard,On Road,75
41.99,-87.83,Hazard,On Shoulder,3
41.99,-87.83,Hazard,Unclassified,62
41.99,-87.83,Jam,Heavy Traffic,17
41.99,-87.83,Jam,Moderate Traffic,1
41.99,-87.83,Jam,Stand Still Traffic,22
41.99,-87.83,Jam,Unclassified,11
41.99,-87.83,Road Closed,Unclassified,2
41.99,-87.82,Accident,Minor,2
41.99,-87.82,Accident,Unclassified,7
41.99,-87.82,Hazard,On Road,73
41.99,-87.82,Hazard,On Shoulder,7
41.99,-87.82,Hazard,Unclassified,116
41.99,-87.82,Hazard,Weather,1
41.99,-87.82,Jam,Heavy Traffic,74
41.99,-87.82,Jam,Moderate Traffic,4
41.99,-87.82,Jam,Stand Still Traffic,118
41.99,-87.82,Jam,Unclassified,26
41.99,-87.81,Accident,Major,1
41.99,-87.81,Accident,Unclassified,6
41.99,-87.81,Hazard,On Road,112
41.99,-87.81,Hazard,On Shoulder,3
41.99,-87.81,Hazard,Unclassified,9
41.99,-87.81,Hazard,Weather,6
41.99,-87.81,Jam,Heavy Traffic,168
41.99,-87.81,Jam,Moderate Traffic,3
41.99,-87.81,Jam,Stand Still Traffic,169
41.99,-87.81,Jam,Unclassified,67
41.99,-87.81,Road Closed,Event,7
41.99,-87.81,Road Closed,Unclassified,3
41.99,-87.8,Accident,Major,1
41.99,-87.8,Accident,Minor,3
41.99,-87.8,Accident,Unclassified,11
41.99,-87.8,Hazard,On Road,59
41.99,-87.8,Hazard,On Shoulder,6
41.99,-87.8,Hazard,Unclassified,1
41.99,-87.8,Hazard,Weather,4
41.99,-87.8,Jam,Heavy Traffic,82
41.99,-87.8,Jam,Moderate Traffic,2
41.99,-87.8,Jam,Stand Still Traffic,75
41.99,-87.8,Jam,Unclassified,24
41.99,-87.8,Road Closed,Event,20
41.99,-87.8,Road Closed,Unclassified,7
41.99,-87.79,Accident,Major,8
41.99,-87.79,Accident,Minor,4
41.99,-87.79,Accident,Unclassified,60
41.99,-87.79,Hazard,On Road,271
41.99,-87.79,Hazard,On Shoulder,55
41.99,-87.79,Hazard,Unclassified,4
41.99,-87.79,Hazard,Weather,14
41.99,-87.79,Jam,Heavy Traffic,476
41.99,-87.79,Jam,Moderate Traffic,6
41.99,-87.79,Jam,Stand Still Traffic,518
41.99,-87.79,Jam,Unclassified,149
41.99,-87.79,Road Closed,Unclassified,17
41.99,-87.78,Accident,Major,1
41.99,-87.78,Accident,Minor,1
41.99,-87.78,Accident,Unclassified,14
41.99,-87.78,Hazard,On Road,88
41.99,-87.78,Hazard,On Shoulder,46
41.99,-87.78,Hazard,Unclassified,3
41.99,-87.78,Hazard,Weather,5
41.99,-87.78,Jam,Heavy Traffic,140
41.99,-87.78,Jam,Moderate Traffic,2
41.99,-87.78,Jam,Stand Still Traffic,199
41.99,-87.78,Jam,Unclassified,47
41.99,-87.77,Accident,Major,3
41.99,-87.77,Accident,Minor,6
41.99,-87.77,Accident,Unclassified,66
41.99,-87.77,Hazard,On Road,334
41.99,-87.77,Hazard,On Shoulder,53
41.99,-87.77,Hazard,Unclassified,4
41.99,-87.77,Hazard,Weather,12
41.99,-87.77,Jam,Heavy Traffic,498
41.99,-87.77,Jam,Moderate Traffic,23
41.99,-87.77,Jam,Stand Still Traffic,786
41.99,-87.77,Jam,Unclassified,222
41.99,-87.77,Road Closed,Event,5
41.99,-87.77,Road Closed,Unclassified,1
41.99,-87.76,Accident,Major,6
41.99,-87.76,Accident,Minor,4
41.99,-87.76,Accident,Unclassified,28
41.99,-87.76,Hazard,On Road,290
41.99,-87.76,Hazard,On Shoulder,442
41.99,-87.76,Hazard,Unclassified,7
41.99,-87.76,Hazard,Weather,5
41.99,-87.76,Jam,Heavy Traffic,345
41.99,-87.76,Jam,Moderate Traffic,10
41.99,-87.76,Jam,Stand Still Traffic,427
41.99,-87.76,Jam,Unclassified,113
41.99,-87.76,Road Closed,Unclassified,3
41.99,-87.75,Accident,Major,7
41.99,-87.75,Accident,Minor,3
41.99,-87.75,Accident,Unclassified,18
41.99,-87.75,Hazard,On Road,186
41.99,-87.75,Hazard,On Shoulder,85
41.99,-87.75,Hazard,Unclassified,5
41.99,-87.75,Hazard,Weather,1
41.99,-87.75,Jam,Heavy Traffic,128
41.99,-87.75,Jam,Moderate Traffic,4
41.99,-87.75,Jam,Stand Still Traffic,124
41.99,-87.75,Jam,Unclassified,51
41.99,-87.75,Road Closed,Unclassified,2
41.99,-87.74,Accident,Unclassified,27
41.99,-87.74,Hazard,On Road,153
41.99,-87.74,Hazard,On Shoulder,25
41.99,-87.74,Hazard,Unclassified,4
41.99,-87.74,Hazard,Weather,3
41.99,-87.74,Jam,Heavy Traffic,63
41.99,-87.74,Jam,Moderate Traffic,3
41.99,-87.74,Jam,Stand Still Traffic,25
